# work: tlg0011.tlg007
# base (canonical axis): perseus-grc2
# target: campbell1879-grc1
# generated: 2026-09-02  method: exact anchors plus local sequence alignment
base	target	type	score	review
1061	1061	match	0.839	
1062	1062	exact	1.000	
1063	1063	exact	1.000	
1065	1065	exact	1.000	
1066	1066	exact	1.000	
1067	1067	exact	1.000	
1068	1068	match	0.821	
1069	1069	match	0.556	REVIEW
1070	1070	exact	1.000	
1071	1071	exact	1.000	
1072	1072	exact	1.000	
1073	1073	exact	1.000	
1074	1074	exact	1.000	
1075	1075	exact	1.000	
1076	1076	match	0.882	
1077	1077	exact	1.000	
1078	1078	exact	1.000	
1079	1080	exact	1.000	
1079a	1081	exact	1.000	
1080	1082,1083	split_merge	0.882	
1081	1084	match	0.895	
1085	1085	match	0.686	
1086	1086	match	0.741	
1087	1087	exact	1.000	
1088	1088	exact	1.000	
1090	1090	exact	1.000	
1091	1091	exact	1.000	
1092	1092	exact	1.000	
1093	1093,1094	split_merge	1.000	
1094	1095	exact	1.000	
1095	1096	exact	1.000	
1096	1097	exact	1.000	
1097	1098	exact	1.000	
1098	1099	exact	1.000	
1099	1099a	exact	1.000	
1100	1100	exact	1.000	
1101	1101	exact	1.000	
1102	1102	exact	1.000	
1102a	1102a	exact	1.000	
1103	1103	exact	1.000	
1104	1104	exact	1.000	
1105	1105	exact	1.000	
1106	1106	exact	1.000	
1107	1107	exact	1.000	
1107a	1107a	exact	1.000	
1108	1108	exact	1.000	
1108a	1108a	exact	1.000	
1109	1109	exact	1.000	
1109a	1109a	exact	1.000	
1110	1110	exact	1.000	
1111	1111	exact	1.000	
1112	1112	exact	1.000	
1113	1113	match	0.964	
1114	1114	exact	1.000	
1115	1115	exact	1.000	
1116	1116	exact	1.000	
1117	1117	exact	1.000	
1118	1118	match	0.783	
1119	1119	exact	1.000	
1120	1120	exact	1.000	
1121	1121	exact	1.000	
1122	1122	exact	1.000	
1123	1123	exact	1.000	
1124	1124	exact	1.000	
1125	1125	exact	1.000	
1126	1126	match	0.967	
1127	1127	exact	1.000	
1128	1128	exact	1.000	
1129	1129	exact	1.000	
1130	1130	exact	1.000	
1131	1131	exact	1.000	
1132	1132	exact	1.000	
1133	1133	exact	1.000	
1134	1134	exact	1.000	
1135	1135	exact	1.000	
1136	1136	exact	1.000	
1137	1137	exact	1.000	
1138	1138	exact	1.000	
1139	1139	exact	1.000	
1140	1140	exact	1.000	
1141	1141	match	0.971	
1142	1142	exact	1.000	
1143	1143	exact	1.000	
1144	1144	match	0.986	
1145	1145	exact	1.000	
1146	1146	exact	1.000	
1147	1147	exact	1.000	
1148	1148	exact	1.000	
1149	1149	exact	1.000	
1150	1150	exact	1.000	
1151	1151	exact	1.000	
1152	1152	exact	1.000	
1153	1153	exact	1.000	
1154	1154	exact	1.000	
1155	1155	exact	1.000	
1156	1156	exact	1.000	
1157	1157	exact	1.000	
1158	1158	exact	1.000	
1159	1159	exact	1.000	
1160	1160	exact	1.000	
1161	1161	exact	1.000	
1162	1162	exact	1.000	
1163	1163	exact	1.000	
1164	1164	exact	1.000	
1165	1165	exact	1.000	
1166	1166	exact	1.000	
1167	1167	exact	1.000	
1168	1168	exact	1.000	
1169	1169	exact	1.000	
1169a	1169a	exact	1.000	
1170	1170	exact	1.000	
1170a	1170a	match	0.900	
1171	1171	exact	1.000	
1172	1172	exact	1.000	
1173	1173	exact	1.000	
1174	1174	exact	1.000	
1175	1175	exact	1.000	
1176	1176	exact	1.000	
1177	1177	exact	1.000	
1178	1178	exact	1.000	
1179	1179	exact	1.000	
1180	1180	exact	1.000	
1181	1181	exact	1.000	
1182	1182	exact	1.000	
1183	1183	exact	1.000	
1185	1184	exact	1.000	
1186	1185	exact	1.000	
1187	1186	exact	1.000	
1188	1187	match	0.969	
1189	1188	match	0.962	
1190	1189	exact	1.000	
1191	1190	match	0.918	
1192	1191	exact	1.000	
1193	1192	match	0.935	
1194	1193	exact	1.000	
1195	1194	exact	1.000	
1196	1195	exact	1.000	
1197	1196	exact	1.000	
1198	1197	exact	1.000	
1199	1198	exact	1.000	
1200	1199	exact	1.000	
1201	1200	exact	1.000	
1202	1201	exact	1.000	
1203	1202	exact	1.000	
1204	1203	exact	1.000	
1205	1204	exact	1.000	
1206	1205	exact	1.000	
1207	1206	exact	1.000	
1208	1207	exact	1.000	
1209	1208	exact	1.000	
1209a	1209	match	0.939	
1210	1210	exact	1.000	
	1211	target_only	0.000	REVIEW
1211	1211a,1212	split_merge	1.000	
1212,1213	1213	split_merge	1.000	
1215	1214,1215	split_merge	1.000	
1216	1216	exact	1.000	
1217	1217	exact	1.000	
1220	1220,1221	split_merge	0.955	
1221	1222	exact	1.000	
1222	1223	exact	1.000	
1223	1224	exact	1.000	
1225	1225	exact	1.000	
1226,1227	1226	split_merge	1.000	
1230	1227,1230	split_merge	1.000	
1231	1231	match	0.946	
1232	1232	match	0.930	
1235	1233,1235	split_merge	0.955	
1236	1236	exact	1.000	
1237	1237	exact	1.000	
1238	1238	exact	1.000	
1239	1239	exact	1.000	
1240	1240	match	0.909	
1241	1241	match	0.931	
1242	1242	match	0.973	
1243	1243	exact	1.000	
1244	1244	exact	1.000	
1245	1245	exact	1.000	
1246	1246	exact	1.000	
1247	1247	exact	1.000	
1248	1248	exact	1.000	
1249	1249	exact	1.000	
1250	1250	exact	1.000	
1251	1251	exact	1.000	
1252	1251a	exact	1.000	
1252a	1252	exact	1.000	
1253	1253	exact	1.000	
1254	1254	exact	1.000	
1255	1255	exact	1.000	
1256	1256	match	0.967	
1257	1257	match	0.970	
1258	1258	exact	1.000	
1259	1259	exact	1.000	
1260	1260	exact	1.000	
1261	1261	exact	1.000	
1262	1262	exact	1.000	
1263	1263	exact	1.000	
1264	1264	exact	1.000	
1265	1265	exact	1.000	
1266	1266	match	0.969	
1267	1267	exact	1.000	
1268	1268	exact	1.000	
1269	1269	exact	1.000	
1270	1270	exact	1.000	
1271	1271	exact	1.000	
1272	1272	exact	1.000	
1273	1273	exact	1.000	
1274	1274	exact	1.000	
1275	1275	exact	1.000	
1276	1276	exact	1.000	
1277	1277	exact	1.000	
1278	1278	exact	1.000	
1279	1279	match	0.963	
1280	1280	exact	1.000	
1281	1281	exact	1.000	
1282	1282	exact	1.000	
1283	1283	exact	1.000	
1284	1284	exact	1.000	
1285	1285	exact	1.000	
1286	1286	exact	1.000	
1287	1287	exact	1.000	
1288	1288	exact	1.000	
1289	1289	exact	1.000	
1290	1290	exact	1.000	
1291	1291	exact	1.000	
1292	1292	exact	1.000	
1293	1293	exact	1.000	
1294	1294	match	0.943	
1295	1295	exact	1.000	
1296	1296	exact	1.000	
1297	1297	match	0.971	
1298	1298	exact	1.000	
1299	1299	exact	1.000	
1300	1300	exact	1.000	
1301	1301	exact	1.000	
1302	1302	exact	1.000	
1303	1303	exact	1.000	
1304	1304	exact	1.000	
1305	1305	exact	1.000	
1306	1306	exact	1.000	
1307	1307	exact	1.000	
1308	1308	exact	1.000	
1309	1309	exact	1.000	
1310	1310	exact	1.000	
1311	1311	exact	1.000	
1312	1312	exact	1.000	
1313	1313	exact	1.000	
1314	1314	exact	1.000	
1315	1315	exact	1.000	
1316	1316	exact	1.000	
1317	1317	exact	1.000	
1318	1318	exact	1.000	
1319	1319	exact	1.000	
1320	1320	exact	1.000	
1321	1321	exact	1.000	
1322	1322	exact	1.000	
1323	1323	exact	1.000	
1324	1324	exact	1.000	
1325	1325	exact	1.000	
1326	1326	exact	1.000	
1327	1327	exact	1.000	
1328	1328	exact	1.000	
1329	1329	exact	1.000	
1330	1330	exact	1.000	
1331	1331	exact	1.000	
1332	1332	exact	1.000	
1333	1333	exact	1.000	
1334	1334	exact	1.000	
1335	1335	exact	1.000	
1336	1336	exact	1.000	
1337	1337	match	0.967	
1338	1338	exact	1.000	
1339	1339	exact	1.000	
1340	1340	exact	1.000	
1341	1341	exact	1.000	
1342	1342	exact	1.000	
1343	1343	exact	1.000	
1344	1344	exact	1.000	
1345	1345	exact	1.000	
1346	1346	exact	1.000	
1347	1347	exact	1.000	
1348	1348	match	0.971	
1349	1349	exact	1.000	
1350	1350	exact	1.000	
1351	1351	exact	1.000	
1352	1352	exact	1.000	
1353	1353	exact	1.000	
1354	1354	exact	1.000	
1355	1355	exact	1.000	
1356	1356	exact	1.000	
1357	1357	exact	1.000	
1358	1358	exact	1.000	
1359	1359	exact	1.000	
1360	1360	exact	1.000	
1361	1361	match	0.985	
1362	1362	exact	1.000	
1363	1363	exact	1.000	
1364	1364	exact	1.000	
1365	1365	match	0.968	
1366	1366	exact	1.000	
1367	1367	exact	1.000	
1368	1368	exact	1.000	
1369	1369	exact	1.000	
1370	1370	exact	1.000	
1371	1371	exact	1.000	
1372	1372	exact	1.000	
1373	1373	match	0.951	
1374	1374	exact	1.000	
1375	1375	exact	1.000	
1376	1376	exact	1.000	
1377	1377	exact	1.000	
1378	1378	exact	1.000	
1379	1379	match	0.968	
1380	1380	exact	1.000	
1381	1381	exact	1.000	
1382	1382	exact	1.000	
1383	1383	exact	1.000	
1384	1384	exact	1.000	
1385	1385	exact	1.000	
1386	1386	exact	1.000	
1387	1387	exact	1.000	
1388	1388	exact	1.000	
1389	1389	exact	1.000	
1390	1390	exact	1.000	
1391	1391	exact	1.000	
1392	1392	exact	1.000	
1393	1393	exact	1.000	
1394	1394	exact	1.000	
1395	1395	exact	1.000	
1396	1396	exact	1.000	
1397	1397	exact	1.000	
1398	1398	exact	1.000	
1399	1399	exact	1.000	
1400	1400	exact	1.000	
1401	1401	exact	1.000	
1402	1402	exact	1.000	
1403	1403	exact	1.000	
1404	1404	exact	1.000	
1405	1405	exact	1.000	
1406	1406	match	0.939	
1407	1407	exact	1.000	
1408	1408	exact	1.000	
1409	1409	exact	1.000	
1410	1410	exact	1.000	
1411	1411	exact	1.000	
1412	1412	exact	1.000	
1413	1413	exact	1.000	
1414	1414	exact	1.000	
1415	1415	exact	1.000	
1416	1416	exact	1.000	
1417	1417	exact	1.000	
1418	1418	match	0.968	
1419	1419	exact	1.000	
1420	1420	exact	1.000	
1421	1421	exact	1.000	
1422	1422	exact	1.000	
1423	1423	exact	1.000	
1424	1424	exact	1.000	
1425	1425	exact	1.000	
1426	1426	exact	1.000	
1427	1427	exact	1.000	
1428	1428	exact	1.000	
1429	1429	match	0.957	
1430	1430	exact	1.000	
1431	1431	exact	1.000	
1432	1432	exact	1.000	
1433	1433	exact	1.000	
1434	1434	exact	1.000	
1435	1435	match	0.806	
1436	1436	match	0.853	
1437	1437	exact	1.000	
1438	1438	exact	1.000	
1438a	1438a	exact	1.000	
1439	1439	exact	1.000	
1439a	1439a	exact	1.000	
1440	1440	exact	1.000	
1441	1441	exact	1.000	
1441a	1441a	exact	1.000	
1442	1442	exact	1.000	
1442a	1442a,1443	split_merge	1.000	
1443	14423	exact	1.000	
1443a	1444	match	0.983	
1445	1445	exact	1.000	
1446	1446	exact	1.000	
1447	1447	exact	1.000	
1448	1448	match	0.842	
1450	1450	exact	1.000	
1451	1451	match	0.972	
1452	1452	match	0.879	
1455	1455	exact	1.000	
1456	1456	exact	1.000	
1457	1457	exact	1.000	
1458	1458	exact	1.000	
1459	1459	exact	1.000	
1460	1460	exact	1.000	
1461	1461	exact	1.000	
1462	1462	match	0.667	
1463	1463	match	0.951	
1465	1465	exact	1.000	
1466	1466	match	0.949	
1467	1467	match	0.914	
1470	1470	exact	1.000	
1471	1471	exact	1.000	
1472	1472	exact	1.000	
1473	1473	exact	1.000	
1474	1474	exact	1.000	
1475	1475	exact	1.000	
1476	1476	exact	1.000	
1477	1477,1478	split_merge	0.945	
1480	1480	match	0.700	
1481	1481	exact	1.000	
1482	1482	match	0.937	
1483	1483,1485	split_merge	1.000	
1486	1486	exact	1.000	
1487	1487	exact	1.000	
1488	1488	exact	1.000	
1489	1489	exact	1.000	
1490	1490	exact	1.000	
1491	1491	match	0.920	
1492	1492,1493	split_merge	0.892	
1493	1495	exact	1.000	
1494	1496	exact	1.000	
1495	1497	exact	1.000	
1496	1498	exact	1.000	
1500	1500	exact	1.000	
1501	1501	match	0.967	
1502	1502	exact	1.000	
1503	1503	exact	1.000	
1504	1504	exact	1.000	
1505	1505	exact	1.000	
1506	1506	match	0.852	
1507	1507	exact	1.000	
1508	1508	exact	1.000	
1509	1509	exact	1.000	
1510	1510	match	0.897	
1511	1511	exact	1.000	
1512	1512	exact	1.000	
1513	1513	exact	1.000	
1514	1514	exact	1.000	
1515	1515	exact	1.000	
1516	1516	exact	1.000	
1517	1517	exact	1.000	
1518	1518	exact	1.000	
1519	1519	exact	1.000	
1520	1520	exact	1.000	
1521	1521	exact	1.000	
1522	1522	exact	1.000	
1523	1523	exact	1.000	
1524	1524	exact	1.000	
1525	1525	exact	1.000	
1526	1526	exact	1.000	
1527	1527	exact	1.000	
1528	1528	exact	1.000	
1529	1529	exact	1.000	
1530	1530	match	0.983	
1531	1531	exact	1.000	
1532	1532	match	0.983	
1533	1533	exact	1.000	
1534	1534	exact	1.000	
1535	1535	exact	1.000	
1536	1536	exact	1.000	
1537	1537	exact	1.000	
1538	1538	exact	1.000	
1539	1539	exact	1.000	
1540	1540	exact	1.000	
1541	1541	match	0.847	
1542	1542	exact	1.000	
1543	1543	exact	1.000	
1544	1544	exact	1.000	
1545	1545	exact	1.000	
1546	1546	exact	1.000	
1547	1547	exact	1.000	
1548	1548	exact	1.000	
1549	1549	exact	1.000	
1550	1550	exact	1.000	
1551	1551	exact	1.000	
1552	1552	exact	1.000	
1553	1553	exact	1.000	
1554	1554	exact	1.000	
1555	1555	exact	1.000	
1556	1556	match	0.945	
1557	1557	exact	1.000	
1558	1558	exact	1.000	
1560	1560	match	0.955	
1561	1561	match	0.857	
1562	1562	match	0.750	
1563	1563	exact	1.000	
1564	1564	exact	1.000	
1565	1565	exact	1.000	
1566	1566	exact	1.000	
1567	1567	match	0.980	
1568	1568	exact	1.000	
1569	1569	exact	1.000	
1570	1570	match	0.800	
1571	1571	exact	1.000	
1572	1572	exact	1.000	
1573	1573	match	0.867	
1574	1574	match	0.976	
1575	1575	exact	1.000	
1576	1576	exact	1.000	
1577	1577	exact	1.000	
1578	1578	exact	1.000	
1579	1579	exact	1.000	
1580	1580	exact	1.000	
1581	1581	exact	1.000	
1582	1582	exact	1.000	
1583	1583	exact	1.000	
1583a	1583a	exact	1.000	
1584	1584	exact	1.000	
1585	1585	exact	1.000	
1586	1586	match	0.968	
1587	1587	exact	1.000	
1588	1588	exact	1.000	
1589	1589	exact	1.000	
1590	1590	exact	1.000	
1591	1591	exact	1.000	
1592	1592	exact	1.000	
1593	1593	exact	1.000	
1594	1594	exact	1.000	
1595	1595	exact	1.000	
1596	1596	exact	1.000	
1597	1597	exact	1.000	
1598	1598	exact	1.000	
1599	1599	exact	1.000	
1600	1600	exact	1.000	
1601	1601	exact	1.000	
1602	1602	match	0.986	
1603	1603	exact	1.000	
1604	1604	exact	1.000	
1605	1605	exact	1.000	
1606	1606	exact	1.000	
1607	1607	exact	1.000	
1608	1608	match	0.984	
1609	1609	exact	1.000	
1610	1610	exact	1.000	
1611	1611	exact	1.000	
1612	1612	exact	1.000	
1613	1613	exact	1.000	
1614	1614	exact	1.000	
1615	1615	exact	1.000	
1616	1616	exact	1.000	
1617	1617	exact	1.000	
1618	1618	exact	1.000	
1619	1619	match	0.962	
1620	1620	exact	1.000	
1621	1621	exact	1.000	
1622	1622	exact	1.000	
1623	1623	exact	1.000	
1624	1624	exact	1.000	
1625	1625	exact	1.000	
1626	1626	exact	1.000	
1627	1627	exact	1.000	
1628	1628	exact	1.000	
1629	1629	exact	1.000	
1630	1630	exact	1.000	
1631	1631	exact	1.000	
1632	1632	match	0.925	
1633	1633	exact	1.000	
1634	1634	exact	1.000	
1635	1635	match	0.970	
1636	1636	exact	1.000	
1637	1637	exact	1.000	
1638	1638	exact	1.000	
1639	1639	exact	1.000	
1640	1640	exact	1.000	
1641	1641	exact	1.000	
1642	1642	exact	1.000	
1643	1643	exact	1.000	
1644	1644	exact	1.000	
1645	1645	exact	1.000	
1646	1646	exact	1.000	
1647	1647	exact	1.000	
1648	1648	exact	1.000	
1649	1649	exact	1.000	
1650	1650	exact	1.000	
1651	1651	exact	1.000	
1652	1652	exact	1.000	
1653	1653	exact	1.000	
1654	1654	exact	1.000	
1655	1655	exact	1.000	
1656	1656	exact	1.000	
1657	1657	exact	1.000	
1658	1658	exact	1.000	
1659	1659	exact	1.000	
1660	1660	exact	1.000	
1661	1661	exact	1.000	
1662	1662	exact	1.000	
1663	1663	exact	1.000	
1664	1664	exact	1.000	
1665	1665	exact	1.000	
1666	1666	exact	1.000	
1667	1667	exact	1.000	
1668	1668	exact	1.000	
1669	1669	exact	1.000	
1670	1670	match	0.923	
1671	1671	exact	1.000	
1672	1672	exact	1.000	
1673	1673	exact	1.000	
1674	1674	exact	1.000	
1675	1675	exact	1.000	
1676	1676	match	0.812	
1677	1677	exact	1.000	
1677a	1677a	match	0.952	
1678	1678	exact	1.000	
1678a	1678a	match	0.957	
1679	1679	exact	1.000	
1680	1680	exact	1.000	
1681	1681	exact	1.000	
1682	1682	match	0.920	
1683	1683	exact	1.000	
1684	1684	exact	1.000	
1685	1685	exact	1.000	
	1686	target_only	0.000	REVIEW
1686	1686a,1686b	split_merge	0.959	
1687	1687	exact	1.000	
1688	1688,1688a	split_merge	0.967	
1690	1690	exact	1.000	
1691	1691	exact	1.000	
1692	1692	match	0.826	
1695	1693,1695	split_merge	0.914	
1696	1697	match	0.933	
1700	1698	match	0.926	
1701	1699	exact	1.000	
1702	1700	exact	1.000	
1703	1701	exact	1.000	
1704	1702	match	0.868	
1705	1703	exact	1.000	
	1704	target_only	0.000	REVIEW
1706	1704a	exact	1.000	
1706a	1705	match	0.944	
1707	1706	exact	1.000	
1707a	1707	exact	1.000	
1708	1708	exact	1.000	
1708a	1708a	exact	1.000	
1709	1709	exact	1.000	
1709a	1709a	exact	1.000	
1710	1710	exact	1.000	
1711	1711	exact	1.000	
1712	1712	match	0.905	
1713	1713	match	0.933	
1714	1714	exact	1.000	
1715	1715	match	0.846	
1716	1716	exact	1.000	
1717		base_only	0.000	REVIEW
1719	1717,1718	split_merge	0.912	
1720	1720	exact	1.000	
1721	1721	exact	1.000	
1722	1722	exact	1.000	
1723	1724	exact	1.000	
1723a	1724a	exact	1.000	
1724	1725	exact	1.000	
1724a	1725a	exact	1.000	
1725	1726	exact	1.000	
1726	1727	exact	1.000	
1726a	1727a	exact	1.000	
1727	1728	exact	1.000	
1728	1730	exact	1.000	
1730	1730a	match	0.933	
1731	1731	exact	1.000	
1731a	1731a	exact	1.000	
1732	1732	exact	1.000	
1733	1733	exact	1.000	
1734	1734	match	0.952	
1735	1735	exact	1.000	
1736	1736	exact	1.000	
	1737	target_only	0.000	REVIEW
1737,1737a	1737a	split_merge	0.966	
1738	1738	exact	1.000	
1738a	1738a	exact	1.000	
1740	1740	exact	1.000	
1741	1741	exact	1.000	
1741a	1741a	match	0.933	
1742	1742	exact	1.000	
1743	1743	exact	1.000	
1743a	1743a	exact	1.000	
1744	1744	exact	1.000	
1744a	1744a	exact	1.000	
1745	1745	exact	1.000	
1746	1746	exact	1.000	
1747		base_only	0.000	REVIEW
1747a		base_only	0.000	REVIEW
1748	1747	exact	1.000	
1749	1748	exact	1.000	
1750	1750	exact	1.000	
1751	1751	exact	1.000	
1752	1752	exact	1.000	
1753	1753	exact	1.000	
1754	1754	exact	1.000	
1755	1755	exact	1.000	
1756	1756,1757	split_merge	1.000	
1757	1758	match	0.703	
1758	1759	exact	1.000	
1760	1760	exact	1.000	
1761	1761	exact	1.000	
1762	1762	exact	1.000	
1763	1763	exact	1.000	
1764	1764	exact	1.000	
1765	1765	exact	1.000	
1766	1766	exact	1.000	
1767	1767	exact	1.000	
1768	1768	exact	1.000	
1769	1769	exact	1.000	
1770	1770	exact	1.000	
1771	1771	exact	1.000	
1772	1772	exact	1.000	
1773	1773	match	0.926	
1774	1774	exact	1.000	
1775	1775	exact	1.000	
1776	1776	exact	1.000	
1777	1777	exact	1.000	
1778	1778	exact	1.000	
1779	1779	exact	1.000	
