Total real tokens in treebank: 6897
Total tokens in XML source:    6857
Rows with unexpected column count (pre-existing, not fixed here): 92

=== FORM corrections applied: 216 ===
  12	ἠμάτιος	ἠμάτιος	ADJ a-s---mn-	Case=Nom|Gender=Masc|Number=Sing	5	acl:compl	_	Ref=405|SpaceAfter=No|gloss=by-day
  14	πλεῖον	πλείων	ADJ a-s---nac	Case=Acc|Degree=Cmp|Gender=Neut|Number=Sing	18	obj	_	Ref=405|gloss=more
  2	ἀδηκτοτάτη	ἄδηκτος	ADJ a-s---fns	Case=Nom|Degree=Sup|Gender=Fem|Number=Sing	3	xcomp	_	Ref=405|gloss=most-free-from-worm
  5	ὥρια	ὥριος	ADJ a-p---na-	Case=Acc|Gender=Neut|Number=Plur	6	amod	_	Ref=405|gloss=seasonal
  3	τριπόδην	τρίπους	ADJ a-s---ma-	Case=Acc|Gender=Masc|Number=Sing	1	amod	_	Ref=405|gloss=three-foot
  8	τρίπηχυν	τρίπηχυς	ADJ a-s---ma-	Case=Acc|Gender=Masc|Number=Sing	6	amod	_	Ref=405|gloss=three-cubit
  12	ἑπταπόδην	ἑπταπόδης	ADJ a-s---ma-	Case=Acc|Gender=Masc|Number=Sing	10	amod	_	Ref=405|SpaceAfter=No|gloss=seven-foot
  1	τρισπίθαμον	τρισπίθαμος	ADJ a-s---fa-	Case=Acc|Gender=Fem|Number=Sing	3	amod	_	Ref=405|gloss=three-span
  5	δεκαδώρῳ	δεκάδωρος	ADJ a-s---fd-	Case=Dat|Gender=Fem|Number=Sing	6	amod	_	Ref=405|gloss=ten-handbreadth
  1	πόλλʼ	πολύς	ADJ a-p---na-	Case=Acc|Gender=Neut|Number=Plur	3	amod	3:amod	Ref=405|gloss=many
  2	ἐπικαμπύλα	ἐπικαμπύλος	ADJ a-p---na-	Case=Acc|Gender=Neut|Number=Plur	3	amod	3:amod	Ref=405|gloss=curved
  19	πρίνινον	πρίνινος	ADJ a-s---ma-	Case=Acc|Gender=Masc|Number=Sing	3	amod	_	Ref=405|SpaceAfter=No|gloss=of-holm-oak
  5	ὀχυρώτατός	ὀχυρός	ADJ a-s---mns	Case=Nom|Degree=Sup|Gender=Masc|Number=Sing	0	root	_	Ref=405|gloss=strongest
  1	δοιὰ	δοιοί	ADJ a-p---na-	Case=Acc|Gender=Neut|Number=Plur	4	amod	_	Ref=405|gloss=two
  10	αὐτόγυον	αὐτόγυος	ADJ a-s---na-	Case=Acc|Gender=Neut|Number=Sing	4	amod	_	Ref=405|gloss=single-piece
  12	πηκτόν	πηκτός	ADJ a-s---na-	Case=Acc|Gender=Neut|Number=Sing	10	conj	_	Ref=405|SpaceAfter=No|gloss=joined
  15	πολὺ	πολύς	ADJ a-s---na-	Case=Acc|Gender=Neut|Number=Sing	16	advmod	_	Ref=405|gloss=much
  16	λώιον	λωίων	ADJ a-s---nnc	Case=Nom|Degree=Cmp|Gender=Neut|Number=Sing	3	advcl	_	Ref=405|gloss=better
  3	ἕτερον	ἕτερος	ADJ a-s---na-	Case=Acc|Gender=Neut|Number=Sing	4	obj	_	Ref=405|gloss=one
  6	ἕτερόν	ἕτερος	ADJ a-s---na-	Case=Acc|Gender=Neut|Number=Sing	10	obj	_	Ref=405|gloss=the-other
  5	ἀκιώτατοι	ἄκιος	ADJ a-p---mns	Case=Nom|Degree=Sup|Gender=Masc|Number=Plur	0	root	_	Ref=405|gloss=most-durable
  3	ἐνναετήρω	ἐνναέτηρος	ADJ a-d---ma-	Case=Acc|Gender=Masc|Number=Dual	1	amod	_	Ref=405|gloss=nine-year-old
  4	ἄρσενε	ἄρσην	ADJ a-d---ma-	Case=Acc|Gender=Masc|Number=Dual	1	amod	_	Ref=405|gloss=male
  11	ἀλαπαδνόν	ἀλαπαδνός	ADJ a-s---nn-	Case=Nom|Gender=Neut|Number=Sing	5	advcl	_	Ref=405|SpaceAfter=No|gloss=weak
  3	ἀρίστω	ἄριστος	ADJ a-d---mn-	Case=Nom|Gender=Masc|Number=Dual	0	root	_	Ref=405|SpaceAfter=No|gloss=best
  16	ἐτώσιον	ἐτώσιος	ADJ a-s---na-	Case=Acc|Gender=Neut|Number=Sing	15	acl:compl	_	Ref=405|gloss=uncompleted
